experiment_id,device_id,session_uid,recording_run_id,device_session_id,record_id,window_idx,window_start_ms,window_end_ms,sample_count,sample_rate_hz,movement_type,movement_label,subject_id,acc_norm_mean,acc_norm_std,acc_norm_max,acc_norm_min,acc_norm_range,acc_zcr,ax_std,ax_mean,ay_std,ay_mean,az_std,az_mean,gyro_norm_mean,gyro_norm_std,gyro_norm_max,gx_std,gy_std,gz_std
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,0,856915,859015,210,100.0,running,unknown,child_01,1.3722,0.8032,3.8052,0.1258,3.6794,6.67,0.8616,-1.102,0.6399,0.1066,0.3364,0.1932,161.0,66.58,368.9,70.986,84.2231,123.5857
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,1,857165,859265,210,100.0,running,unknown,child_01,1.407,0.8101,3.8052,0.1258,3.6794,5.71,0.8743,-1.1388,0.6455,0.0855,0.3223,0.2164,167.55,66.97,368.9,73.249,85.1132,129.6282
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,2,857415,859515,210,100.0,running,unknown,child_01,1.366,0.816,3.8052,0.1258,3.6794,5.71,0.901,-1.0468,0.6695,0.1481,0.329,0.2141,165.77,67.84,368.9,68.8565,85.1368,131.7098
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,3,857665,859765,210,100.0,running,unknown,child_01,1.485,0.8336,3.8052,0.4293,3.3759,6.67,0.901,-1.1293,0.779,0.2063,0.3379,0.2224,178.46,68.88,391.75,91.2279,91.6075,135.7002
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,4,857915,860015,210,100.0,running,unknown,child_01,1.5058,0.8793,3.8052,0.4293,3.3759,6.67,0.9765,-1.119,0.781,0.265,0.3406,0.197,185.16,74.53,404.94,97.7648,101.5267,133.6769
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,5,858165,860265,210,100.0,running,unknown,child_01,1.5213,0.8543,3.8052,0.4293,3.3759,7.14,0.9845,-1.0841,0.806,0.3133,0.3309,0.2058,181.35,75.73,404.94,98.5484,103.5755,130.9143
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,6,858415,860515,210,100.0,running,unknown,child_01,1.5242,0.8542,3.8052,0.4293,3.3759,7.14,0.9939,-1.0411,0.8834,0.2452,0.3269,0.1846,186.15,79.2,404.94,114.8123,101.6129,128.8166
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,7,858665,860765,210,100.0,running,unknown,child_01,1.4715,0.8399,3.7851,0.4293,3.3558,7.14,0.9665,-1.0064,0.8169,0.341,0.3205,0.1941,189.52,77.31,404.94,119.1488,102.0492,125.7471
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,8,858915,861015,210,100.0,running,unknown,child_01,1.5577,0.8702,3.7851,0.3227,3.4624,7.62,0.999,-1.104,0.8357,0.3151,0.3273,0.2487,198.61,83.2,430.36,121.4352,106.8213,139.9507
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,9,859165,861265,210,100.0,running,unknown,child_01,1.5612,0.8726,3.7851,0.3227,3.4624,7.62,1.0172,-1.0547,0.9123,0.2254,0.3275,0.2481,212.69,93.41,466.59,120.7766,122.6018,153.9848
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,10,859415,861515,210,100.0,running,unknown,child_01,1.5548,0.9818,4.954,0.3227,4.6313,7.62,1.1005,-1.0081,0.8912,0.2569,0.4412,0.3148,226.58,101.66,533.86,116.7052,135.3181,165.4931
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,11,859665,861765,210,100.0,running,unknown,child_01,1.5441,0.949,4.954,0.3227,4.6313,8.1,1.0552,-1.0177,0.808,0.1236,0.5232,0.4401,238.07,100.54,533.86,116.3372,132.3582,186.1562
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,12,859915,862015,210,100.0,running,unknown,child_01,1.5512,1.0017,4.954,0.3227,4.6313,6.67,1.0774,-1.0605,0.7761,0.1727,0.5143,0.4772,230.9,102.62,533.86,104.8707,127.1387,189.7982
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,6,13,860165,862265,210,100.0,running,unknown,child_01,1.4489,0.9612,4.954,0.3227,4.6313,6.67,0.9881,-1.0086,0.7227,0.0883,0.4991,0.5004,238.74,97.72,533.86,104.0902,134.5563,191.8585
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,7,0,868826,870926,210,100.0,running,unknown,child_01,1.9605,0.8898,4.6269,0.76,3.8669,4.76,1.1482,-1.2073,1.0613,0.5733,0.5536,0.3132,246.33,105.88,529.32,79.4127,130.7297,216.1177
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,7,1,869076,871176,210,100.0,running,unknown,child_01,1.9119,0.8383,4.6269,0.76,3.8669,4.76,1.1389,-1.186,0.9699,0.5311,0.566,0.3341,252.09,103.35,514.57,93.9876,125.8705,216.7486
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,7,2,869326,871426,210,100.0,running,unknown,child_01,1.9206,0.8696,4.6269,0.7712,3.8557,6.67,1.1517,-1.2416,0.9421,0.4995,0.5074,0.4267,255.65,101.99,514.57,101.3273,127.4801,215.7346
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,7,3,869576,871676,210,100.0,running,unknown,child_01,1.8852,0.9133,4.6269,0.7016,3.9253,6.67,1.1891,-1.2161,0.9621,0.3876,0.5048,0.4057,245.03,108.23,514.57,99.6054,123.3999,211.712
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,7,4,869826,871926,210,100.0,running,unknown,child_01,1.829,0.9864,6.2661,0.4783,5.7878,8.1,1.2531,-1.1834,0.9245,0.2836,0.5039,0.3982,253.25,116.76,590.26,94.3588,110.6662,227.2779
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,7,5,870076,872176,210,100.0,running,unknown,child_01,1.8144,1.0228,6.2661,0.3086,5.9575,7.62,1.2265,-1.2516,0.9076,0.1835,0.4484,0.457,258.45,121.73,590.26,94.4783,108.5876,239.4251
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,7,6,870326,872426,210,100.0,running,unknown,child_01,1.7677,1.0095,6.2661,0.3086,5.9575,7.62,1.2222,-1.1975,0.8691,0.1812,0.461,0.4643,271.98,119.99,590.26,88.9474,131.904,247.9394
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,7,7,870576,872676,210,100.0,running,unknown,child_01,1.7504,1.0789,6.2661,0.3086,5.9575,9.05,1.1872,-1.1481,0.8997,0.1597,0.5922,0.561,267.72,116.02,590.26,91.2247,141.3304,233.3608
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,0,877494,879594,210,100.0,running,unknown,child_01,1.8506,0.9862,4.3494,0.3803,3.9691,7.62,1.2445,-1.0618,1.0832,0.5382,0.4162,0.2911,235.83,102.62,487.38,92.0482,123.7405,201.7025
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,1,877744,879844,210,100.0,running,unknown,child_01,1.906,1.0137,4.3494,0.3803,3.9691,7.14,1.2703,-1.1101,1.1211,0.56,0.4091,0.2772,236.96,108.42,487.38,84.7572,120.9874,209.5421
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,2,877994,880094,210,100.0,running,unknown,child_01,1.9605,1.0639,5.6395,0.3803,5.2592,7.62,1.3416,-1.1714,1.1113,0.5487,0.4588,0.2383,236.8,107.77,536.54,82.1013,124.7299,208.2579
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,3,878244,880344,210,100.0,running,unknown,child_01,1.9917,1.0681,5.6395,0.3803,5.2592,6.67,1.3571,-1.2238,1.1673,0.3662,0.466,0.2332,246.4,112.31,565.61,91.4009,129.7978,215.961
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,4,878494,880594,210,100.0,running,unknown,child_01,1.9198,1.1098,5.6395,0.3803,5.2592,6.67,1.4036,-1.1803,1.0659,0.3901,0.4693,0.2134,264.7,126.42,650.36,91.8362,130.6632,238.8565
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,5,878744,880844,210,100.0,running,unknown,child_01,1.9931,1.128,5.6395,0.3803,5.2592,6.67,1.4004,-1.3339,1.0539,0.3517,0.4596,0.2426,281.52,124.39,650.36,99.2894,132.4825,254.1292
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,6,878994,881094,210,100.0,running,unknown,child_01,1.9257,1.1149,5.6395,0.3803,5.2592,6.19,1.3845,-1.302,0.9922,0.3255,0.4507,0.2143,289.48,122.91,650.36,99.7603,133.2047,260.5304
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,7,879244,881344,210,100.0,running,unknown,child_01,1.8797,1.1005,5.6395,0.3833,5.2562,8.1,1.3705,-1.2738,0.9718,0.2532,0.4495,0.1825,283.12,121.01,650.36,104.9184,130.924,251.3117
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,8,879494,881594,210,100.0,running,unknown,child_01,1.8568,1.0995,5.6395,0.3833,5.2562,7.62,1.3333,-1.324,0.949,0.1778,0.4004,0.1826,272.85,127.17,650.36,104.32,124.5299,247.8065
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,8,9,879744,881844,210,100.0,running,unknown,child_01,1.7673,1.108,5.6395,0.3833,5.2562,7.62,1.3453,-1.2167,0.9236,0.1711,0.3901,0.1618,265.28,126.28,650.36,106.0909,125.1109,237.4971
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,0,917472,919572,210,100.0,squads,sqauds (приседания),child_01,1.066,0.7678,3.2585,0.0668,3.1917,5.71,0.7088,-0.8693,0.5223,0.0875,0.3268,0.284,141.38,72.75,528.91,57.7851,110.4635,97.8153
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,1,917722,919822,210,100.0,squads,sqauds (приседания),child_01,0.8949,0.7015,3.2585,0.0397,3.2188,4.29,0.6524,-0.7134,0.4257,0.0338,0.3351,0.2523,129.04,62.16,528.91,53.9519,95.8313,89.0497
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,2,917972,920072,210,100.0,squads,sqauds (приседания),child_01,1.0492,0.7481,3.2585,0.0397,3.2188,4.29,0.6993,-0.8688,0.4716,0.0394,0.3494,0.2656,123.88,62.25,528.91,49.5457,91.9363,85.4805
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,3,918222,920322,210,100.0,squads,sqauds (приседания),child_01,1.1869,0.7553,3.2585,0.0397,3.2188,5.24,0.7046,-1.0336,0.4657,0.0576,0.3438,0.2758,119.15,62.74,528.91,45.3457,91.7427,82.0102
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,4,918472,920572,210,100.0,squads,sqauds (приседания),child_01,1.2109,0.7147,3.2585,0.0397,3.2188,6.67,0.6683,-1.0575,0.4877,0.0791,0.3262,0.2483,130.69,69.94,528.91,55.7094,93.8784,96.8972
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,5,918722,920822,210,100.0,squads,sqauds (приседания),child_01,1.1098,0.6837,3.2585,0.0397,3.2188,6.67,0.6428,-0.9777,0.4766,0.1025,0.2371,0.1906,129.44,60.14,269.49,52.5124,91.5799,92.6387
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,6,918972,921072,210,100.0,squads,sqauds (приседания),child_01,0.9723,0.6212,2.5683,0.0397,2.5286,7.14,0.5943,-0.8575,0.3935,0.1563,0.1934,0.1618,121.23,52.64,269.49,53.3755,83.2491,87.4259
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,7,919222,921322,210,100.0,squads,sqauds (приседания),child_01,1.0081,0.6317,2.5683,0.0397,2.5286,7.14,0.6153,-0.8841,0.3998,0.1665,0.1942,0.1726,129.65,58.19,295.58,56.9228,85.8749,95.8089
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,8,919472,921572,210,100.0,squads,sqauds (приседания),child_01,1.1533,0.6851,3.4311,0.0397,3.3914,6.67,0.6649,-1.0089,0.4383,0.1724,0.2691,0.2129,140.27,58.97,295.58,58.2419,93.2453,102.757
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,9,919722,921822,210,100.0,squads,sqauds (приседания),child_01,1.2481,0.6435,3.4311,0.2138,3.2173,7.62,0.6282,-1.1031,0.4452,0.1886,0.2662,0.2363,134.38,63.97,295.58,55.6046,94.3934,99.6312
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,10,919972,922072,210,100.0,squads,sqauds (приседания),child_01,1.1599,0.6322,3.4311,0.0812,3.3499,8.1,0.6352,-1.0042,0.4398,0.1438,0.2628,0.2236,135.23,63.19,295.58,55.7656,95.7982,99.7261
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,11,920222,922322,210,100.0,squads,sqauds (приседания),child_01,1.0224,0.5823,3.4311,0.0812,3.3499,8.1,0.5653,-0.8686,0.4118,0.1886,0.2535,0.2022,131.19,64.51,295.58,54.3438,92.7665,98.3656
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,12,920472,922572,210,100.0,squads,sqauds (приседания),child_01,0.9915,0.6009,3.4311,0.0812,3.3499,7.14,0.576,-0.8333,0.3984,0.1776,0.2737,0.23,126.12,63.86,295.58,51.213,91.4073,94.433
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,13,920722,922822,210,100.0,squads,sqauds (приседания),child_01,1.1118,0.6814,3.4311,0.0812,3.3499,6.19,0.6386,-0.9126,0.4873,0.151,0.338,0.292,124.74,65.54,424.7,52.7661,88.6781,89.2855
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,1,14,920972,923072,210,100.0,squads,sqauds (приседания),child_01,1.1889,0.7471,3.6354,0.0812,3.5542,7.62,0.7226,-1.0043,0.4675,0.1082,0.3344,0.3144,153.59,125.41,867.27,57.7549,158.2065,101.8728
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,0,928967,931067,210,100.0,squads,sqauds (приседания),child_01,1.0659,0.5777,3.5356,0.1222,3.4134,7.14,0.4894,-0.6924,0.5508,0.4889,0.3975,0.2246,198.07,125.69,846.43,50.2894,166.7931,155.2941
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,1,929217,931317,210,100.0,squads,sqauds (приседания),child_01,1.0169,0.5421,3.5356,0.1222,3.4134,7.62,0.4454,-0.6349,0.5485,0.5063,0.3188,0.26,168.58,65.76,327.02,48.2387,65.249,161.1816
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,2,929467,931567,210,100.0,squads,sqauds (приседания),child_01,1.0793,0.5579,3.5356,0.1222,3.4134,8.1,0.519,-0.6858,0.5581,0.4825,0.3154,0.3043,165.15,69.06,327.02,55.4266,71.7398,147.5638
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,3,929717,931817,210,100.0,squads,sqauds (приседания),child_01,1.1282,0.5561,3.5356,0.1222,3.4134,7.62,0.559,-0.7807,0.5602,0.3415,0.3259,0.3514,161.43,72.05,327.02,54.5496,74.0113,142.3554
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,4,929967,932067,210,100.0,squads,sqauds (приседания),child_01,1.2483,0.6722,4.5873,0.1222,4.4651,8.57,0.5629,-0.8722,0.7162,0.3999,0.3248,0.3927,162.13,75.47,372.31,63.1504,77.4504,146.9019
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,5,930217,932317,210,100.0,squads,sqauds (приседания),child_01,1.1586,0.6639,4.5873,0.1222,4.4651,8.1,0.5613,-0.778,0.7101,0.4105,0.2863,0.3287,155.53,72.23,372.31,64.3536,75.549,131.9914
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,6,930467,932567,210,100.0,squads,sqauds (приседания),child_01,1.1145,0.6813,4.5873,0.1222,4.4651,6.67,0.5547,-0.7369,0.6506,0.5431,0.2638,0.2605,151.72,69.57,372.31,63.8096,71.5993,128.6136
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,7,930717,932817,210,100.0,squads,sqauds (приседания),child_01,1.0262,0.654,4.5873,0.1222,4.4651,7.14,0.5454,-0.6591,0.62,0.5,0.2673,0.2078,163.14,80.78,372.31,64.4212,77.3781,149.3765
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,8,930967,933067,210,100.0,squads,sqauds (приседания),child_01,1.158,0.653,4.5873,0.2155,4.3718,7.14,0.6029,-0.7438,0.6438,0.5174,0.3238,0.2524,176.96,82.74,372.31,65.8851,87.1295,154.8595
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,9,931217,933317,210,100.0,squads,sqauds (приседания),child_01,1.1656,0.6552,4.5873,0.2155,4.3718,6.67,0.623,-0.74,0.6884,0.4085,0.3528,0.2948,187.8,90.96,464.66,61.7258,104.4576,166.4735
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,10,931467,933567,210,100.0,squads,sqauds (приседания),child_01,1.2957,0.7056,4.5873,0.3655,4.2218,7.62,0.6127,-0.8326,0.7934,0.5157,0.3627,0.2849,191.73,97.82,464.66,59.5325,106.5729,173.5448
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,11,931717,933817,210,100.0,squads,sqauds (приседания),child_01,1.1959,0.6969,4.5873,0.3655,4.2218,7.62,0.6006,-0.6823,0.7525,0.5792,0.3762,0.2154,210.3,101.34,514.34,64.6153,125.797,176.4022
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,12,931967,934067,210,100.0,squads,sqauds (приседания),child_01,1.1865,0.6942,4.5873,0.3655,4.2218,7.14,0.5827,-0.6357,0.7321,0.6675,0.3671,0.1726,204.35,101.79,514.34,63.0129,129.1026,173.4557
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,13,932217,934317,210,100.0,squads,sqauds (приседания),child_01,1.1196,0.5785,3.1764,0.2812,2.8952,7.14,0.5454,-0.609,0.6204,0.596,0.3785,0.1911,220.23,106.47,514.34,60.7834,130.1217,194.8697
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,14,932467,934567,210,100.0,squads,sqauds (приседания),child_01,1.2282,0.5495,3.1764,0.2812,2.8952,6.67,0.5786,-0.6772,0.6411,0.5628,0.4528,0.2902,241.82,109.42,528.29,61.2256,159.4776,193.7585
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,15,932717,934817,210,100.0,squads,sqauds (приседания),child_01,1.3005,0.5602,3.1764,0.2812,2.8952,7.14,0.6033,-0.7291,0.6554,0.5714,0.4614,0.375,250.11,109.49,528.29,61.2061,164.384,207.8427
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,16,932967,935067,210,100.0,squads,sqauds (приседания),child_01,1.2868,0.5689,3.1764,0.2812,2.8952,7.14,0.576,-0.767,0.6489,0.5518,0.4434,0.3707,226.99,118.6,528.29,57.9296,158.5578,190.1012
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,2,17,933217,935317,210,100.0,squads,sqauds (приседания),child_01,1.226,0.5858,3.1764,0.1655,3.0109,6.67,0.5389,-0.6984,0.5865,0.6307,0.439,0.3656,229.68,121.65,528.29,59.7727,167.0377,189.1461
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,0,941375,943475,210,100.0,squads,sqauds (приседания),child_01,1.1364,0.716,4.4289,0.1436,4.2853,5.71,0.6329,-0.7829,0.6964,0.2292,0.3751,0.3353,190.27,85.78,392.73,49.3325,93.3543,175.2095
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,1,941625,943725,210,100.0,squads,sqauds (приседания),child_01,1.0498,0.572,2.6058,0.1436,2.4622,5.24,0.5629,-0.7145,0.564,0.2028,0.3945,0.2952,194.56,87.62,392.73,51.0422,89.4953,182.751
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,2,941875,943975,210,100.0,squads,sqauds (приседания),child_01,1.1053,0.529,2.6058,0.1436,2.4622,6.19,0.5282,-0.7697,0.5562,0.1489,0.4167,0.3534,210.7,82.79,392.73,47.8298,93.2882,193.7193
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,3,942125,944225,210,100.0,squads,sqauds (приседания),child_01,1.1821,0.5141,2.6058,0.1436,2.4622,5.71,0.5107,-0.791,0.6225,0.0232,0.4487,0.4311,210.91,83.4,392.73,37.3183,98.5441,193.3285
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,4,942375,944475,210,100.0,squads,sqauds (приседания),child_01,1.2497,0.4634,2.6058,0.3768,2.229,6.19,0.439,-0.8473,0.6588,0.0539,0.4309,0.4931,212.57,84.45,392.73,36.8738,95.6486,201.0698
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,5,942625,944725,210,100.0,squads,sqauds (приседания),child_01,1.2217,0.3856,2.3345,0.4188,1.9157,6.19,0.3408,-0.7844,0.7221,0.219,0.4019,0.4229,228.04,87.24,392.73,36.2553,96.7821,212.3552
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,6,942875,944975,210,100.0,squads,sqauds (приседания),child_01,1.1398,0.3869,1.9811,0.3985,1.5826,6.67,0.3224,-0.7384,0.6338,0.3833,0.3673,0.3405,218.68,96.14,392.73,35.2017,92.633,207.0429
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,7,943125,945225,210,100.0,squads,sqauds (приседания),child_01,1.1083,0.401,1.9811,0.3985,1.5826,7.14,0.332,-0.6691,0.6407,0.436,0.3814,0.2916,221.15,98.45,392.73,34.8343,97.9883,216.0292
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,8,943375,945475,210,100.0,squads,sqauds (приседания),child_01,1.101,0.3945,1.9811,0.3985,1.5826,7.14,0.3052,-0.6539,0.6382,0.4058,0.3908,0.3497,219.71,92.07,383.38,37.1053,89.9965,207.2118
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,9,943625,945725,210,100.0,squads,sqauds (приседания),child_01,1.1744,0.4195,1.9811,0.3985,1.5826,6.67,0.3219,-0.6766,0.694,0.2863,0.435,0.4909,210.93,99.28,383.38,35.0944,95.4039,204.5386
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,10,943875,945975,210,100.0,squads,sqauds (приседания),child_01,1.2811,0.5238,3.1191,0.3985,2.7206,6.19,0.3272,-0.6601,0.8824,0.4297,0.4321,0.4719,223.9,123.77,602.34,44.8835,107.0966,221.3969
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,11,944125,946225,210,100.0,squads,sqauds (приседания),child_01,1.2605,0.5585,3.1191,0.3985,2.7206,6.19,0.3056,-0.5973,0.851,0.642,0.432,0.3574,238.03,125.38,602.34,46.2252,112.1233,224.3157
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,12,944375,946475,210,100.0,squads,sqauds (приседания),child_01,1.2204,0.5655,3.1191,0.3985,2.7206,6.67,0.2869,-0.5635,0.7831,0.7479,0.4069,0.267,233.32,129.63,602.34,47.291,109.9508,229.0619
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,13,944625,946725,210,100.0,squads,sqauds (приседания),child_01,1.2138,0.5626,3.1191,0.3985,2.7206,6.67,0.2987,-0.5072,0.7921,0.767,0.4156,0.2344,241.97,139.08,602.34,47.5129,117.896,243.9325
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,14,944875,946975,210,100.0,squads,sqauds (приседания),child_01,1.2903,0.5299,3.1191,0.4092,2.7099,6.67,0.3161,-0.5507,0.8508,0.7313,0.4473,0.2897,260.34,132.1,602.34,47.2042,124.5609,246.8726
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,15,945125,947225,210,100.0,squads,sqauds (приседания),child_01,1.332,0.5313,3.1191,0.4092,2.7099,6.19,0.3571,-0.5469,0.9173,0.622,0.4929,0.3982,269.47,133.29,602.34,50.9585,137.7161,256.2043
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,16,945375,947475,210,100.0,squads,sqauds (приседания),child_01,1.4629,0.6292,3.4738,0.4092,3.0646,5.24,0.3493,-0.5261,1.0718,0.7765,0.5182,0.3418,285.23,154.85,623.98,46.5204,143.6465,279.2408
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,17,945625,947725,210,100.0,squads,sqauds (приседания),child_01,1.3722,0.6735,3.4738,0.3521,3.1217,5.24,0.3169,-0.4573,1.0071,0.8662,0.4538,0.2377,284.04,154.35,623.98,46.2161,139.581,274.4661
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,18,945875,947975,210,100.0,squads,sqauds (приседания),child_01,1.4189,0.6628,3.4738,0.3521,3.1217,4.76,0.3115,-0.4471,0.9746,0.9985,0.4134,0.1945,287.11,156.84,623.98,63.473,160.0588,276.1412
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,3,19,946125,948225,210,100.0,squads,sqauds (приседания),child_01,1.2855,0.5791,3.4738,0.3521,3.1217,4.76,0.3186,-0.4253,0.8644,0.8591,0.4012,0.2433,271.84,149.56,623.98,80.8546,152.1163,251.0176
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,0,957162,959262,210,100.0,squads,sqauds (приседания),child_01,1.2573,0.4978,2.397,0.1634,2.2336,4.29,0.3408,-0.6807,0.6126,0.5419,0.5304,0.5468,191.73,103.72,529.42,51.6609,130.8335,149.5382
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,1,957412,959512,210,100.0,squads,sqauds (приседания),child_01,1.1841,0.4544,2.397,0.1634,2.2336,5.71,0.3233,-0.6391,0.648,0.5892,0.4521,0.3522,207.42,108.14,529.42,52.1058,151.961,154.9927
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,2,957662,959762,210,100.0,squads,sqauds (приседания),child_01,1.1725,0.5025,2.397,0.1634,2.2336,4.76,0.3978,-0.5511,0.6972,0.612,0.4693,0.2903,229.4,114.49,529.42,50.1655,166.3525,183.5028
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,3,957912,960012,210,100.0,squads,sqauds (приседания),child_01,1.2119,0.5101,2.397,0.1634,2.2336,5.24,0.4343,-0.5902,0.6883,0.6175,0.4873,0.3154,234.79,111.88,529.42,47.323,165.9232,187.6787
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,4,958162,960262,210,100.0,squads,sqauds (приседания),child_01,1.2768,0.4956,2.397,0.1634,2.2336,5.24,0.486,-0.6144,0.7562,0.5022,0.5351,0.3897,249.42,109.15,529.42,55.754,183.6836,189.0818
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,5,958412,960512,210,100.0,squads,sqauds (приседания),child_01,1.3507,0.4756,2.397,0.1634,2.2336,4.76,0.468,-0.641,0.7722,0.6158,0.5353,0.3984,268.9,107.12,529.42,56.5034,190.8161,206.2823
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,6,958662,960762,210,100.0,squads,sqauds (приседания),child_01,1.317,0.4927,2.397,0.1634,2.2336,5.24,0.446,-0.5971,0.7522,0.7227,0.5102,0.271,281.79,99.19,529.42,56.5578,191.3213,211.3138
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,7,958912,961012,210,100.0,squads,sqauds (приседания),child_01,1.2942,0.5311,2.397,0.1634,2.2336,4.76,0.4555,-0.592,0.768,0.7621,0.4391,0.1893,270.65,108.56,529.42,54.8595,190.862,208.8955
EXP14,m5-01,EXP14_m5-01_A_A004,A,A004,4,8,959162,961262,210,100.0,squads,sqauds (приседания),child_01,1.1879,0.5029,2.3411,0.1634,2.1777,5.24,0.4763,-0.552,0.6838,0.6608,0.4397,0.1873,271.58,107.31,470.43,54.0923,172.5797,223.4936
