row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
DATA,A001,1,131,18438,0.8912,-0.0078,1.0171,-15.4419,-39.1846,-9.8267,1.3523,,
DATA,A001,1,132,18458,0.8890,-0.0090,1.0127,-15.3198,-39.0015,-9.7656,1.3476,,
DATA,A001,1,133,18478,0.8919,-0.0044,1.0122,-14.9536,-38.6963,-9.7656,1.3491,,
DATA,A001,1,134,18498,0.9007,-0.0041,1.0222,-15.5640,-38.0249,-9.3384,1.3624,,
DATA,A001,1,135,18518,0.8966,-0.0078,1.0247,-15.5640,-38.5132,-9.5825,1.3616,,
DATA,A001,1,136,18538,0.8970,-0.0075,1.0227,-15.7471,-39.3677,-9.7656,1.3604,,
DATA,A001,1,137,18558,0.8946,-0.0092,1.0188,-15.3198,-39.3677,-9.3994,1.3559,,
DATA,A001,1,138,18578,0.8895,-0.0075,1.0127,-15.3198,-39.1235,-9.7046,1.3479,,
DATA,A001,1,139,18598,0.8929,-0.0075,1.0125,-15.6250,-39.3066,-9.8877,1.3500,,
DATA,A001,1,140,18618,0.8997,-0.0112,1.0127,-15.6250,-39.6729,-9.8877,1.3547,,
DATA,A001,1,141,18638,0.8963,-0.0085,1.0161,-15.4419,-39.0625,-9.7656,1.3550,,
DATA,A001,1,142,18658,0.8983,-0.0090,1.0178,-15.3809,-38.7573,-9.2773,1.3576,,
DATA,A001,1,143,18678,0.8961,-0.0070,1.0166,-15.1367,-38.6963,-9.7046,1.3552,,
DATA,A001,1,144,18698,0.8992,-0.0105,1.0191,-15.2588,-39.0015,-9.6436,1.3591,,
DATA,A001,1,145,18718,0.8949,-0.0068,1.0151,-15.2588,-38.6353,-9.7656,1.3533,,
DATA,A001,1,146,18738,0.8980,-0.0083,1.0169,-15.1978,-38.8794,-9.5825,1.3567,,
DATA,A001,1,147,18758,0.8961,-0.0070,1.0159,-15.3198,-38.6963,-9.5215,1.3546,,
DATA,A001,1,148,18778,0.8963,-0.0109,1.0110,-15.0146,-38.5132,-9.3994,1.3512,,
DATA,A001,1,149,18798,0.8944,-0.0095,1.0164,-14.8315,-37.6587,-9.4604,1.3539,,
DATA,A001,1,150,18818,0.8995,-0.0097,1.0193,-15.0757,-37.5977,-9.5215,1.3595,,
DATA,A001,1,176,19381,0.8944,-0.0144,1.0247,-14.9536,-38.6963,-9.8267,1.3602,,
DATA,A001,1,177,19401,0.8973,-0.0114,1.0237,-15.0146,-38.6353,-9.8267,1.3613,,
DATA,A001,1,178,19421,0.8883,-0.0107,1.0151,-14.9536,-38.0859,-9.5215,1.3489,,
DATA,A001,1,179,19441,0.8929,-0.0109,1.0169,-14.8315,-37.7808,-9.8877,1.3533,,
DATA,A001,1,180,19461,0.8931,-0.0102,1.0181,-14.7705,-36.6211,-9.3994,1.3544,,
DATA,A001,1,181,19481,0.8949,-0.0124,1.0171,-15.9302,-38.1470,-9.7656,1.3548,,
DATA,A001,1,182,19501,0.8985,-0.0090,1.0222,-15.3809,-37.8418,-9.7656,1.3610,,
DATA,A001,1,183,19521,0.9007,-0.0102,1.0191,-14.5264,-37.8418,-9.5215,1.3601,,
DATA,A001,1,184,19541,0.8931,-0.0156,1.0139,-15.1978,-37.6587,-9.8267,1.3513,,
DATA,A001,1,185,19561,0.8897,-0.0114,1.0147,-15.6250,-38.3301,-9.7656,1.3495,,
DATA,A001,1,186,19581,0.8912,-0.0090,1.0195,-15.1978,-38.4521,-10.0708,1.3542,,
DATA,A001,1,187,19601,0.8934,-0.0068,1.0193,-15.0146,-38.6963,-9.7046,1.3554,,
DATA,A001,1,188,19621,0.8961,-0.0134,1.0173,-14.8926,-39.2456,-9.8267,1.3558,,
DATA,A001,1,189,19641,0.8905,-0.0136,1.0164,-14.4653,-37.4146,-9.3384,1.3513,,
DATA,A001,1,190,19661,0.8924,-0.0083,1.0098,-15.4419,-38.4521,-9.8877,1.3476,,
DATA,A001,1,191,19681,0.8970,-0.0105,1.0191,-15.5029,-37.4756,-9.8877,1.3577,,
